timestamps,TP9,AF7,AF8,TP10,Right AUX
1718226380.409,-54.199,-46.875,-43.945,-40.039,0.000
1718226380.413,-56.641,-53.223,-50.293,-40.039,0.000
1718226380.416,-58.105,-63.477,-53.223,-36.621,0.000
1718226380.420,-32.227,-54.688,-38.574,-26.367,0.000
1718226380.424,-24.414,-48.828,-48.828,-19.043,0.000
1718226380.428,-36.621,-45.898,-46.875,-22.461,0.000
1718226380.432,-45.898,-51.758,-37.598,-27.832,0.000
1718226380.436,-54.199,-60.059,-47.363,-50.293,0.000
1718226380.440,-52.246,-60.059,-52.734,-50.781,0.000
1718226380.444,-20.996,-55.664,-49.316,-29.297,0.000
1718226380.448,-21.973,-47.852,-42.480,-18.555,0.000
1718226380.452,-41.504,-48.340,-39.551,-29.785,0.000
1718226380.455,-35.156,-51.758,-55.664,-38.086,0.000
1718226380.459,-37.109,-51.758,-66.406,-36.621,0.000
1718226380.463,-48.340,-50.293,-51.270,-46.875,0.000
1718226380.467,-46.387,-52.734,-48.828,-45.410,0.000
1718226380.471,-40.527,-46.875,-46.875,-24.414,0.000
1718226380.475,-40.527,-48.828,-57.617,-30.762,0.000
1718226380.479,-39.551,-55.176,-60.059,-41.504,0.000
1718226380.483,-41.504,-44.434,-38.574,-31.738,0.000
1718226380.487,-39.062,-50.781,-46.875,-31.250,0.000
1718226380.491,-37.598,-57.129,-49.805,-34.180,0.000
1718226380.495,-38.574,-49.805,-42.480,-40.039,0.000
1718226380.498,-45.410,-53.711,-42.969,-41.504,0.000
1718226380.502,-50.781,-58.105,-39.551,-28.320,0.000
1718226380.506,-41.504,-56.641,-36.133,-27.832,0.000
1718226380.510,-30.762,-56.152,-32.715,-32.227,0.000
1718226380.514,-37.598,-53.223,-38.086,-41.016,0.000
1718226380.518,-47.852,-56.641,-32.715,-51.270,0.000
1718226380.522,-42.480,-63.477,-43.457,-27.832,0.000
1718226380.526,-28.320,-55.664,-46.387,-19.531,0.000
1718226380.530,-27.832,-48.828,-42.480,-40.039,0.000
1718226380.534,-43.945,-49.805,-47.363,-47.363,0.000
1718226380.538,-57.129,-56.641,-41.992,-66.895,0.000
1718226380.541,-47.363,-56.641,-46.387,-61.523,0.000
1718226380.545,-32.227,-55.664,-49.316,-31.250,0.000
1718226380.549,-38.086,-58.594,-45.898,-35.645,0.000
1718226380.553,-42.969,-59.082,-42.969,-45.898,0.000
1718226380.557,-26.855,-56.641,-38.086,-35.156,0.000
1718226380.561,-17.578,-43.457,-43.945,-31.738,0.000
1718226380.565,-32.227,-41.504,-49.805,-38.574,0.000
1718226380.569,-54.688,-57.129,-54.688,-51.758,0.000
1718226380.573,-54.199,-53.223,-57.129,-50.781,0.000
1718226380.577,-50.781,-42.969,-46.875,-45.898,0.000
1718226380.580,-57.129,-51.758,-44.434,-47.852,0.000
1718226380.584,-47.363,-51.270,-46.875,-43.945,0.000
1718226380.588,-53.223,-48.340,-42.969,-49.805,0.000
1718226380.592,-53.223,-51.270,-41.504,-47.363,0.000
1718226380.596,-37.598,-51.270,-41.504,-49.316,0.000
1718226380.600,-40.039,-50.781,-41.504,-46.875,0.000
1718226380.604,-43.945,-43.457,-44.922,-34.668,0.000
1718226380.608,-49.805,-47.363,-48.828,-37.598,0.000
1718226380.612,-55.176,-53.711,-44.922,-44.434,0.000
1718226380.616,-46.387,-48.340,-49.316,-49.805,0.000
1718226380.620,-22.461,-37.109,-50.781,-33.203,0.000
1718226380.623,-21.973,-41.504,-48.340,-25.391,0.000
1718226380.627,-39.062,-52.734,-45.410,-40.527,0.000
1718226380.631,-41.992,-52.734,-44.922,-46.387,0.000
1718226380.635,-47.852,-49.316,-53.711,-36.133,0.000
1718226380.639,-55.176,-46.387,-43.945,-28.320,0.000
1718226380.643,-58.594,-48.828,-33.203,-43.945,0.000
1718226380.647,-53.711,-41.016,-34.180,-50.781,0.000
1718226380.651,-48.340,-39.062,-43.457,-38.574,0.000
1718226380.655,-50.293,-50.781,-43.945,-35.156,0.000
1718226380.659,-42.969,-50.781,-41.016,-29.297,0.000
1718226380.663,-37.598,-47.852,-41.016,-35.645,0.000
1718226380.666,-51.270,-50.293,-43.945,-48.828,0.000
1718226380.670,-63.477,-53.711,-40.527,-38.086,0.000
1718226380.674,-48.828,-53.223,-44.922,-30.273,0.000
1718226380.678,-38.574,-45.410,-61.035,-32.715,0.000
1718226380.682,-30.273,-43.457,-47.852,-23.438,0.000
1718226380.686,-29.785,-44.434,-37.109,-26.855,0.000
1718226380.690,-54.199,-43.457,-50.781,-42.480,0.000
1718226380.694,-63.965,-47.852,-47.363,-53.711,0.000
1718226380.698,-55.664,-52.734,-37.598,-47.852,0.000
1718226380.702,-36.621,-46.875,-41.016,-31.250,0.000
1718226380.706,-35.156,-41.504,-47.363,-29.297,0.000
1718226380.709,-50.293,-50.781,-55.176,-34.668,0.000
1718226380.713,-52.734,-53.223,-48.340,-18.555,0.000
1718226380.717,-46.387,-47.363,-40.039,-12.207,0.000
1718226380.721,-53.223,-42.969,-44.434,-42.969,0.000
1718226380.725,-55.176,-44.434,-50.293,-42.969,0.000
1718226380.729,-57.617,-48.828,-56.152,-37.109,0.000
1718226380.733,-69.824,-53.223,-53.223,-58.105,0.000
1718226380.737,-64.453,-50.293,-43.945,-55.176,0.000
1718226380.741,-60.059,-50.781,-45.898,-43.945,0.000
1718226380.745,-53.711,-49.316,-38.086,-39.062,0.000
1718226380.748,-48.828,-45.898,-39.551,-26.367,0.000
1718226380.752,-36.621,-35.156,-45.410,-25.391,0.000
1718226380.756,-41.504,-41.992,-45.898,-40.527,0.000
1718226380.760,-50.293,-50.781,-47.363,-43.457,0.000
1718226380.764,-43.945,-45.410,-41.504,-37.598,0.000
1718226380.768,-46.387,-42.969,-42.480,-27.344,0.000
1718226380.772,-45.410,-43.945,-49.316,-30.762,0.000
1718226380.776,-34.668,-43.457,-46.387,-39.551,0.000
1718226380.780,-42.480,-47.363,-42.480,-43.457,0.000
1718226380.784,-50.781,-57.129,-48.340,-47.363,0.000
1718226380.788,-31.250,-50.293,-59.570,-49.316,0.000
1718226380.791,-30.273,-41.504,-62.500,-51.270,0.000
1718226380.795,-37.109,-35.156,-44.922,-48.828,0.000
1718226380.799,-47.363,-46.387,-41.992,-65.918,0.000
1718226380.803,-56.641,-61.523,-46.387,-67.383,0.000
1718226380.807,-44.922,-52.734,-53.223,-57.129,0.000
1718226380.811,-24.414,-34.180,-52.246,-55.176,0.000
1718226380.815,-33.691,-40.527,-48.340,-63.965,0.000
1718226380.819,-52.734,-44.434,-61.523,-75.684,0.000
1718226380.823,-48.340,-43.945,-58.105,-66.895,0.000
1718226380.827,-34.668,-44.922,-41.992,-46.875,0.000
1718226380.831,-26.855,-40.039,-40.039,-42.969,0.000
1718226380.834,-34.180,-41.992,-47.363,-56.641,0.000
1718226380.838,-37.109,-41.504,-42.480,-46.387,0.000
1718226380.842,-35.156,-36.621,-25.391,-41.016,0.000
1718226380.846,-39.062,-41.016,-31.738,-55.664,0.000
1718226380.850,-34.668,-52.734,-44.434,-38.574,0.000
1718226380.854,-30.273,-53.711,-47.363,-40.039,0.000
1718226380.858,-34.180,-48.340,-41.504,-51.758,0.000
1718226380.862,-29.297,-46.387,-39.062,-39.062,0.000
1718226380.866,-29.785,-41.504,-39.062,-27.832,0.000
1718226380.870,-45.898,-47.363,-42.969,-35.156,0.000
1718226380.874,-41.504,-49.805,-35.156,-29.785,0.000
1718226380.877,-29.785,-53.711,-37.598,-27.832,0.000
1718226380.881,-27.832,-49.316,-49.805,-36.133,0.000
1718226380.885,-32.715,-35.645,-50.293,-31.250,0.000
1718226380.889,-29.297,-33.203,-45.410,-26.367,0.000
1718226380.893,-27.832,-43.945,-42.480,-22.949,0.000
1718226380.897,-28.320,-48.340,-47.363,-20.996,0.000
1718226380.901,-25.879,-36.133,-42.969,-33.691,0.000
1718226380.905,-35.156,-39.062,-43.457,-43.457,0.000
1718226380.909,-39.551,-47.852,-40.039,-33.691,0.000
1718226380.913,-28.809,-47.852,-35.645,-28.809,0.000
1718226380.916,-34.180,-46.387,-44.434,-38.086,0.000
1718226380.920,-33.691,-47.852,-48.828,-40.039,0.000
1718226380.924,-34.180,-48.828,-49.316,-33.203,0.000
1718226380.928,-41.992,-53.223,-46.387,-38.086,0.000
1718226380.932,-41.992,-53.711,-46.387,-34.668,0.000
1718226380.936,-45.410,-51.270,-43.457,-31.738,0.000
1718226380.940,-38.574,-48.828,-32.715,-27.344,0.000
1718226380.944,-46.387,-48.828,-41.016,-29.297,0.000
1718226380.948,-45.898,-44.434,-45.898,-42.969,0.000
1718226380.952,-35.645,-41.016,-43.457,-33.691,0.000
1718226380.956,-47.363,-53.223,-49.316,-34.668,0.000
1718226380.959,-44.434,-57.617,-35.156,-36.133,0.000
1718226380.963,-39.551,-49.805,-27.832,-26.367,0.000
1718226380.967,-35.156,-43.945,-35.645,-19.531,0.000
1718226380.971,-40.039,-51.270,-42.480,-18.066,0.000
1718226380.975,-46.387,-51.758,-43.945,-31.250,0.000
1718226380.979,-35.645,-50.781,-42.969,-29.297,0.000
1718226380.983,-25.391,-52.734,-53.711,-21.484,0.000
1718226380.987,-21.973,-57.129,-58.594,-26.367,0.000
1718226380.991,-17.090,-49.316,-44.922,-27.344,0.000
1718226380.995,-7.324,-39.062,-47.363,-4.395,0.000
1718226380.998,-8.301,-50.293,-49.805,7.812,0.000
1718226381.002,-14.648,-57.617,-41.504,-7.324,0.000
1718226381.006,-15.625,-56.641,-52.734,-24.902,0.000
1718226381.010,-15.625,-55.176,-53.711,-22.949,0.000
1718226381.014,-15.625,-48.340,-45.410,-26.855,0.000
1718226381.018,-18.555,-45.898,-50.293,-36.133,0.000
1718226381.022,-20.020,-48.340,-51.758,-38.574,0.000
1718226381.026,-18.066,-47.363,-49.805,-41.016,0.000
1718226381.030,-20.020,-45.898,-52.246,-33.691,0.000
1718226381.034,-27.832,-47.363,-51.758,-34.668,0.000
1718226381.038,-33.691,-45.898,-55.664,-32.227,0.000
1718226381.041,-27.832,-47.852,-57.129,-30.273,0.000
1718226381.045,-23.926,-53.711,-43.457,-7.812,0.000
1718226381.049,-13.184,-42.969,-29.785,-0.488,0.000
1718226381.053,-7.812,-35.645,-41.992,-28.809,0.000
1718226381.057,-19.531,-44.922,-50.781,-26.367,0.000
1718226381.061,-6.348,-44.922,-35.645,-10.742,0.000
1718226381.065,-5.859,-42.480,-27.832,-9.766,0.000
1718226381.069,-13.672,-40.039,-41.504,-13.184,0.000
1718226381.073,-4.395,-34.668,-55.664,-1.953,0.000
1718226381.077,-4.883,-43.945,-46.387,-2.441,0.000
1718226381.081,6.836,-41.016,-35.645,-6.348,0.000
1718226381.084,11.719,-35.156,-49.805,-0.977,0.000
1718226381.088,4.395,-39.062,-54.688,1.953,0.000
1718226381.092,0.000,-44.922,-46.875,10.254,0.000
1718226381.096,3.418,-41.016,-54.199,1.465,0.000
1718226381.100,4.395,-36.133,-53.711,-7.324,0.000
1718226381.104,6.348,-37.598,-44.434,6.348,0.000
1718226381.108,8.789,-38.086,-45.898,4.395,0.000
1718226381.112,10.742,-45.410,-57.617,-10.742,0.000
1718226381.116,15.625,-39.551,-53.223,4.883,0.000
1718226381.120,25.879,-25.391,-34.668,26.855,0.000
1718226381.124,25.391,-32.715,-33.691,19.531,0.000
1718226381.127,24.902,-39.062,-47.852,1.953,0.000
1718226381.131,14.648,-42.480,-53.223,-4.883,0.000
1718226381.135,-2.930,-44.434,-52.246,-4.395,0.000
1718226381.139,-13.184,-44.434,-51.270,-12.207,0.000
1718226381.143,-5.371,-41.992,-45.898,-21.484,0.000
1718226381.147,3.906,-38.086,-49.316,-14.160,0.000
1718226381.151,-4.395,-44.922,-61.523,-1.953,0.000
1718226381.155,-7.324,-47.363,-61.035,-14.648,0.000
1718226381.159,-5.859,-40.527,-50.293,-20.996,0.000
1718226381.163,-11.719,-42.480,-45.410,-7.812,0.000
1718226381.167,-18.066,-51.270,-42.969,-10.742,0.000
1718226381.170,-17.578,-53.711,-47.852,-15.625,0.000
1718226381.174,-9.277,-47.852,-43.457,-9.277,0.000
1718226381.178,-22.949,-51.270,-60.547,-6.836,0.000
1718226381.182,-35.156,-58.105,-73.730,-7.812,0.000
1718226381.186,-19.531,-60.059,-56.641,-16.602,0.000
1718226381.190,1.953,-53.711,-46.875,-2.930,0.000
1718226381.194,4.395,-49.316,-48.340,10.254,0.000
1718226381.198,-7.324,-53.223,-55.176,-10.742,0.000
1718226381.202,-17.090,-60.059,-57.129,-25.879,0.000
1718226381.206,-8.301,-54.688,-51.758,-14.160,0.000
1718226381.210,4.395,-52.734,-42.480,3.418,0.000
1718226381.213,-2.930,-51.758,-41.504,-4.395,0.000
1718226381.217,-16.113,-56.641,-50.781,-19.531,0.000
1718226381.221,-19.531,-60.059,-53.711,-15.625,0.000
1718226381.225,-15.137,-50.293,-43.457,-5.371,0.000
1718226381.229,-22.461,-54.199,-50.293,-19.531,0.000
1718226381.233,-23.438,-57.129,-66.406,-26.855,0.000
1718226381.237,-19.531,-58.105,-61.523,-17.090,0.000
1718226381.241,-22.461,-59.570,-49.316,-25.391,0.000
1718226381.245,-15.625,-53.711,-48.828,-25.391,0.000
1718226381.249,-23.438,-55.664,-53.711,-20.996,0.000
1718226381.252,-33.691,-63.477,-46.875,-24.414,0.000
1718226381.256,-22.949,-64.941,-41.504,-30.273,0.000
1718226381.260,-20.508,-63.477,-47.852,-26.855,0.000
1718226381.264,-29.297,-61.035,-52.246,-22.461,0.000
1718226381.268,-21.484,-57.129,-48.828,-19.531,0.000
1718226381.272,-12.207,-57.617,-42.480,-9.766,0.000
1718226381.276,-9.766,-53.223,-43.457,-15.137,0.000
1718226381.280,-13.184,-44.922,-40.039,-9.766,0.000
1718226381.284,-18.066,-49.805,-39.062,-4.395,0.000
1718226381.288,-14.160,-54.688,-43.945,-17.090,0.000
1718226381.292,-15.137,-55.176,-45.898,-27.344,0.000
1718226381.295,-23.438,-53.711,-38.086,-27.832,0.000
1718226381.299,-20.508,-50.293,-36.133,-20.996,0.000
1718226381.303,-25.879,-51.270,-45.410,-18.555,0.000
1718226381.307,-25.879,-51.758,-47.363,-37.598,0.000
1718226381.311,-9.766,-45.410,-44.434,-34.180,0.000
1718226381.315,-18.066,-47.852,-48.340,-15.137,0.000
1718226381.319,-29.785,-51.270,-57.129,-37.598,0.000
1718226381.323,-24.414,-54.199,-61.523,-47.852,0.000
1718226381.327,-18.555,-58.105,-43.945,-27.344,0.000
1718226381.331,-23.438,-51.270,-37.109,-18.066,0.000
1718226381.334,-36.133,-46.875,-47.852,-35.645,0.000
1718226381.338,-36.133,-45.410,-45.898,-47.363,0.000
1718226381.342,-32.715,-46.387,-37.109,-26.367,0.000
1718226381.346,-41.992,-50.293,-37.109,-16.113,0.000
1718226381.350,-41.016,-47.363,-43.457,-25.391,0.000
1718226381.354,-37.598,-43.945,-48.828,-37.598,0.000
1718226381.358,-18.066,-40.527,-43.945,-25.879,0.000
1718226381.362,-20.996,-42.480,-44.434,-15.625,0.000
1718226381.366,-33.691,-39.062,-45.898,-22.949,0.000
1718226381.370,-13.672,-33.691,-42.480,-18.555,0.000
1718226381.374,-13.672,-44.434,-40.527,-22.949,0.000
1718226381.377,-27.344,-46.875,-46.875,-27.344,0.000
1718226381.381,-29.297,-39.062,-44.922,-28.320,0.000
1718226381.385,-30.273,-41.016,-42.969,-26.367,0.000
1718226381.389,-42.969,-45.410,-51.758,-24.414,0.000
1718226381.393,-52.734,-48.828,-55.176,-40.527,0.000
1718226381.397,-40.527,-40.527,-41.016,-34.668,0.000
1718226381.401,-46.387,-38.574,-30.762,-23.926,0.000
1718226381.405,-60.547,-49.805,-43.457,-30.762,0.000
1718226381.409,-57.617,-47.852,-49.316,-40.039,0.000
1718226381.413,-47.852,-42.969,-46.387,-50.781,0.000
1718226381.417,-46.387,-39.062,-41.504,-40.527,0.000
1718226381.420,-59.082,-45.898,-20.508,-30.762,0.000
1718226381.424,-66.406,-58.594,-27.832,-46.387,0.000
1718226381.428,-69.336,-50.781,-46.387,-63.477,0.000
1718226381.432,-75.195,-47.363,-50.293,-73.242,0.000
1718226381.436,-68.359,-47.852,-48.828,-60.547,0.000
1718226381.440,-80.078,-52.246,-34.180,-69.824,0.000
1718226381.444,-90.820,-57.617,-36.133,-81.055,0.000
1718226381.448,-65.430,-53.711,-36.621,-62.988,0.000
1718226381.452,-51.758,-42.969,-45.898,-49.316,0.000
1718226381.456,-47.852,-41.504,-48.828,-43.457,0.000
1718226381.460,-53.711,-43.457,-43.945,-43.457,0.000
1718226381.463,-74.707,-48.828,-43.945,-59.570,0.000
1718226381.467,-66.895,-51.270,-37.598,-53.223,0.000
1718226381.471,-65.918,-44.434,-40.527,-56.152,0.000
1718226381.475,-78.125,-55.176,-44.922,-73.730,0.000
1718226381.479,-63.965,-61.523,-38.574,-52.246,0.000
1718226381.483,-51.758,-51.758,-41.992,-43.457,0.000
1718226381.487,-53.711,-47.363,-53.711,-57.617,0.000
1718226381.491,-42.480,-42.480,-40.527,-47.852,0.000
1718226381.495,-39.551,-38.086,-20.508,-39.062,0.000
1718226381.499,-43.457,-37.598,-26.367,-53.223,0.000
1718226381.502,-43.945,-38.086,-28.320,-62.012,0.000
1718226381.506,-34.180,-32.715,-19.531,-52.246,0.000
1718226381.510,-16.113,-32.715,-27.344,-37.598,0.000
1718226381.514,-26.367,-38.574,-38.574,-43.457,0.000
1718226381.518,-41.992,-46.387,-42.969,-59.570,0.000
1718226381.522,-43.945,-50.293,-33.691,-59.570,0.000
1718226381.526,-53.223,-45.410,-29.785,-62.988,0.000
1718226381.530,-45.410,-41.992,-22.949,-52.246,0.000
1718226381.534,-39.551,-42.480,-21.973,-52.246,0.000
1718226381.538,-49.316,-42.480,-27.832,-55.176,0.000
1718226381.542,-42.969,-43.457,-34.668,-58.105,0.000
1718226381.545,-29.785,-38.086,-35.645,-47.363,0.000
1718226381.549,-35.156,-39.551,-30.762,-40.039,0.000
1718226381.553,-50.293,-53.711,-25.879,-44.434,0.000
1718226381.557,-57.129,-56.641,-28.809,-41.992,0.000
1718226381.561,-55.664,-41.992,-35.645,-51.758,0.000
1718226381.565,-33.203,-34.180,-31.738,-41.992,0.000
1718226381.569,-33.203,-45.410,-42.480,-40.039,0.000
1718226381.573,-50.781,-48.828,-51.270,-55.176,0.000
1718226381.577,-41.504,-48.828,-39.551,-52.246,0.000
1718226381.581,-31.250,-47.363,-31.738,-45.898,0.000
1718226381.585,-43.945,-46.387,-45.410,-50.781,0.000
1718226381.588,-47.363,-47.852,-42.480,-38.086,0.000
1718226381.592,-33.203,-43.945,-29.785,-25.879,0.000
1718226381.596,-34.668,-43.457,-38.086,-36.133,0.000
1718226381.600,-38.574,-44.922,-43.945,-23.438,0.000
1718226381.604,-46.387,-50.293,-50.781,-39.062,0.000
1718226381.608,-51.758,-47.852,-39.062,-60.059,0.000
1718226381.612,-47.852,-42.969,-30.762,-41.992,0.000
1718226381.616,-46.387,-41.504,-41.504,-40.527,0.000
1718226381.620,-46.875,-39.062,-39.062,-48.828,0.000
1718226381.624,-34.668,-34.668,-29.785,-49.805,0.000
1718226381.628,-33.203,-44.434,-42.480,-46.875,0.000
1718226381.631,-41.016,-53.223,-54.688,-51.758,0.000
1718226381.635,-48.828,-49.316,-43.457,-50.293,0.000
1718226381.639,-36.133,-43.945,-26.367,-28.809,0.000
1718226381.643,-37.598,-44.922,-26.855,-29.785,0.000
1718226381.647,-52.246,-48.340,-35.156,-46.875,0.000
1718226381.651,-44.922,-53.223,-39.551,-45.410,0.000
1718226381.655,-43.945,-57.129,-40.039,-42.969,0.000
1718226381.659,-48.340,-56.641,-47.363,-29.297,0.000
1718226381.663,-52.734,-57.129,-46.387,-26.367,0.000
1718226381.667,-48.340,-56.152,-38.086,-53.223,0.000
1718226381.670,-42.969,-53.711,-45.898,-48.340,0.000
1718226381.674,-42.969,-56.152,-48.340,-47.363,0.000
1718226381.678,-41.504,-55.176,-42.969,-48.340,0.000
1718226381.682,-33.691,-51.758,-47.363,-40.527,0.000
1718226381.686,-28.809,-53.223,-44.434,-38.574,0.000
1718226381.690,-31.738,-51.758,-38.086,-22.949,0.000
1718226381.694,-34.180,-50.781,-47.363,-24.902,0.000
1718226381.698,-26.855,-52.246,-52.734,-42.969,0.000
1718226381.702,-27.344,-47.852,-39.551,-30.273,0.000
1718226381.706,-28.809,-52.246,-37.598,-31.250,0.000
1718226381.710,-24.414,-58.594,-46.875,-47.852,0.000
1718226381.713,-22.949,-46.387,-43.945,-33.691,0.000
1718226381.717,-24.902,-44.434,-34.668,-17.578,0.000
1718226381.721,-32.227,-43.945,-37.598,-29.297,0.000
1718226381.725,-28.809,-38.574,-33.203,-39.551,0.000
1718226381.729,-26.855,-30.273,-25.391,-35.645,0.000
1718226381.733,-27.832,-28.320,-32.227,-25.879,0.000
1718226381.737,-28.809,-35.156,-44.434,-36.133,0.000
1718226381.741,-37.109,-39.551,-49.316,-50.293,0.000
1718226381.745,-39.551,-46.387,-53.711,-45.898,0.000
1718226381.749,-23.926,-33.203,-44.434,-23.926,0.000
1718226381.752,-31.250,-29.785,-30.273,-25.391,0.000
1718226381.756,-62.500,-46.875,-48.828,-62.988,0.000
1718226381.760,-60.059,-44.434,-47.852,-54.199,0.000
1718226381.764,-61.523,-46.387,-41.016,-49.805,0.000
1718226381.768,-69.824,-54.199,-41.016,-62.500,0.000
1718226381.772,-49.805,-54.688,-35.156,-53.223,0.000
1718226381.776,-41.504,-51.758,-42.969,-48.340,0.000
1718226381.780,-53.711,-51.270,-50.293,-47.363,0.000
1718226381.784,-54.199,-54.688,-49.316,-47.852,0.000
1718226381.788,-40.039,-51.758,-45.410,-31.738,0.000
1718226381.792,-34.668,-46.387,-44.922,-36.133,0.000
1718226381.795,-33.691,-43.457,-52.734,-53.223,0.000
1718226381.799,-29.785,-35.156,-56.641,-53.223,0.000
1718226381.803,-26.367,-31.738,-52.246,-57.617,0.000
1718226381.807,-27.344,-41.504,-38.574,-53.711,0.000
1718226381.811,-35.645,-43.457,-34.668,-51.758,0.000
1718226381.815,-52.734,-50.293,-51.270,-64.453,0.000
1718226381.819,-51.270,-46.387,-42.969,-49.316,0.000
1718226381.823,-49.805,-41.504,-33.691,-45.410,0.000
1718226381.827,-53.223,-55.664,-46.875,-49.805,0.000
1718226381.831,-60.547,-67.383,-50.293,-59.082,0.000
1718226381.835,-67.383,-62.988,-41.992,-67.871,0.000
1718226381.838,-61.035,-56.152,-47.852,-54.199,0.000
1718226381.842,-51.270,-54.199,-56.152,-46.875,0.000
1718226381.846,-54.199,-47.363,-48.828,-56.152,0.000
1718226381.850,-54.199,-50.781,-45.410,-52.734,0.000
1718226381.854,-44.922,-55.664,-38.086,-42.969,0.000
1718226381.858,-52.246,-55.176,-39.062,-38.574,0.000
1718226381.862,-41.504,-51.758,-33.203,-20.996,0.000
1718226381.866,-36.621,-54.199,-36.133,-23.438,0.000
1718226381.870,-46.387,-60.547,-50.293,-44.434,0.000
1718226381.874,-42.969,-60.547,-54.688,-60.547,0.000
1718226381.878,-37.598,-57.129,-54.688,-46.387,0.000
1718226381.881,-42.480,-55.176,-45.410,-45.410,0.000
1718226381.885,-40.039,-61.035,-39.062,-41.992,0.000
1718226381.889,-37.598,-60.547,-49.805,-39.062,0.000
1718226381.893,-32.227,-51.270,-52.734,-43.945,0.000
1718226381.897,-31.738,-53.711,-41.016,-39.062,0.000
1718226381.901,-57.129,-57.617,-43.457,-55.176,0.000
1718226381.905,-50.293,-52.734,-37.598,-46.875,0.000
1718226381.909,-32.227,-49.805,-24.414,-34.180,0.000
1718226381.913,-35.645,-52.246,-43.945,-39.551,0.000
1718226381.917,-22.461,-43.457,-53.711,-43.457,0.000
1718226381.920,-27.832,-40.039,-36.621,-47.852,0.000
1718226381.924,-48.828,-48.340,-41.992,-48.340,0.000
1718226381.928,-48.828,-56.152,-47.852,-45.410,0.000
1718226381.932,-60.059,-61.035,-37.598,-41.504,0.000
1718226381.936,-61.035,-57.617,-43.945,-36.621,0.000
1718226381.940,-48.828,-51.270,-63.965,-24.414,0.000
1718226381.944,-58.105,-48.828,-68.359,-39.062,0.000
1718226381.948,-70.312,-62.988,-34.180,-54.199,0.000
1718226381.952,-53.223,-60.059,-24.902,-42.969,0.000
1718226381.956,-43.457,-56.152,-51.270,-41.992,0.000
1718226381.960,-33.203,-62.012,-57.129,-32.227,0.000
1718226381.963,-31.250,-65.918,-46.875,-31.738,0.000
1718226381.967,-38.086,-64.941,-43.457,-43.457,0.000
1718226381.971,-41.992,-65.918,-46.875,-37.598,0.000
1718226381.975,-45.898,-71.777,-46.387,-22.461,0.000
1718226381.979,-48.340,-71.289,-39.062,-26.855,0.000
1718226381.983,-49.316,-70.312,-46.875,-41.016,0.000
1718226381.987,-45.410,-73.730,-45.410,-29.297,0.000
